barcode,interview_id,field_species_id,Date,Time,capture_depth,lat,lon,length,recorded_mark,sampled,finsampled,sex,mature,rank,fisherman_id,port_id,fishermanport_id,vessel_id,fisherytype_id,fisherygroup_id,agency_id,bestestimate1,probability1,bestestimate2,probability2,bestestimate3,probability3,bestestimate4,probability4,bestestimate5,probability5,bestestimate6,probability6,bestestimate7,probability7,bestestimate8,probability8,bestestimate9,probability9,bestestimate10,probability10,bestestimate11,probability11,bestestimate12,probability12
CA26631,201100354,1,13-Jul-11,14:25:35,84.1248,38.9342,-123.8550667,0.71,N,,Y,,X,,1057,,,258,11,100,2,Rogue,92.41,Mid_Oregon_Coast,7.573,N_California_S_Oregon_Coast,0.016,,,,,,,,,,,,,,,,,,
CA28438,201100362,1,10-Jul-11,8:58:25,54.864,41.03683333,-124.2607167,0.69,N,,Y,,M,,1096,,,297,11,100,2,Rogue,99.266,Mid_Oregon_Coast,0.672,N_California_S_Oregon_Coast,0.063,,,,,,,,,,,,,,,,,,
CA27239,201100363,1,13-Jul-11,6:43:44,25.6032,41.04895,-124.2809,0.7,Y,,Y,,X,,1192,,,362,11,100,2,Rogue,99.999,Mid_Oregon_Coast,0.001,N_California_S_Oregon_Coast,0,,,,,,,,,,,,,,,,,,
CA27283,201100364,1,18-Jul-11,7:50:26,47.5488,41.05771667,-124.2868,0.776,N,,Y,,E,,1192,,,362,11,100,2,Rogue,97.662,N_California_S_Oregon_Coast,1.727,Mid_Oregon_Coast,0.606,,,,,,,,,,,,,,,,,,
CA27036,201100369,1,10-Jul-11,9:50:39,23.7744,40.95696667,-124.2082667,0.84,N,,Y,,X,,1097,,,298,11,100,2,Central_Valley_fall,99.999,Central_Valley_spring,0.002,0,0,,,,,,,,,,,,,,,,,,
CA23056,201100371,1,24-Jul-11,13:24:09,64.008,39.95838333,-124.0984833,0.81,N,,Y,,X,,1098,,,299,11,100,2,U_Columbia_summer_fall,75.619,Snake_fall,23.888,Deschutes_fall,0.493,,,,,,,,,,,,,,,,,,
CA22059,201100374,1,29-Jun-11,10:04:56,21.9456,38.85265,-123.7759,0.79,N,,Y,,E,,1197,,,367,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,Deschutes_fall,0,,,,,,,,,,,,,,,,,,
CA22245,201100375,1,29-Jun-11,7:01:03,32.9184,38.78665,-123.6920167,0.89,N,,Y,,X,,1062,,,319,11,100,2,Central_Valley_fall,99.987,Central_Valley_spring,0.013,0,0,,,,,,,,,,,,,,,,,,
CA18137,201100382,1,23-Jul-11,14:48:26,29.2608,39.96248333,-124.1229,0.69,N,,Y,,X,,1195,,,365,11,100,2,California_Coast,99.999,N_California_S_Oregon_Coast,0.001,Mid_Oregon_Coast,0,,,,,,,,,,,,,,,,,,
CA21631,201100383,1,29-Jun-11,12:36:06,,38.84148333,-123.74095,0.89,N,,Y,,X,,1066,,,267,11,100,2,California_Coast,99.46,N_California_S_Oregon_Coast,0.534,Mid_Oregon_Coast,0.003,,,,,,,,,,,,,,,,,,
CA21851,201100392,1,24-Jul-11,13:42:16,54.864,39.83606667,-123.9534333,0.87,N,,Y,,X,,1060,,,261,11,100,2,N_California_S_Oregon_Coast,95.307,Rogue,4.296,Mid_Oregon_Coast,0.263,,,,,,,,,,,,,,,,,,
CA22779,201100393,1,25-Jul-11,8:04:52,73.152,39.86511667,-124.0563333,0.673,Y,,Y,,X,,1169,,,348,11,100,2,Central_Valley_fall,99.906,Central_Valley_spring,0.093,0,0,,,,,,,,,,,,,,,,,,
CA23649,201100396,1,17-Jul-11,11:01:10,82.296,38.29428333,-123.2352667,0.825,N,,Y,,X,,1071,,,272,11,100,2,Central_Valley_fall,99.377,Central_Valley_spring,0.611,Deschutes_fall,0.011,,,,,,,,,,,,,,,,,,
CA18362,201100405,1,25-Jul-11,13:26:10,64.008,39.51583333,-123.8482,1.005,N,,Y,,E,,1170,,,349,11,100,2,N_California_S_Oregon_Coast,53.181,California_Coast,46.758,Rogue,0.054,,,,,,,,,,,,,,,,,,
21003,201100407,1,09-Aug-11,15:59:32,27.432,44.79276667,-124.3047167,0.78,N,Y,,,E,12,126,,,122,11,100,1,Mid_Oregon_Coast,0.999,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA27841,201100414,1,17-Jul-11,6:41:53,43.8912,41.02831667,-124.2163333,0.97,N,,Y,,X,,1138,,,328,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA22959,201100425,1,19-Jul-11,15:08:11,49.3776,38.42916667,-123.2175167,0.73,N,,Y,,U,,1093,,,294,11,100,2,Central_Valley_fall,98.302,Central_Valley_spring,1.698,0,0,,,,,,,,,,,,,,,,,,
CA18751,201100428,1,24-Jul-11,11:41:46,60.3504,39.91056667,-124.1095,0.71,N,,Y,,X,,1054,,,255,11,100,2,Klamath,99.982,Rogue,0.017,0,0,,,,,,,,,,,,,,,,,,
CA21596,201100430,1,24-Jul-11,10:30:42,54.864,39.96451667,-124.1266833,0.88,N,,Y,,X,,1058,,,259,11,100,2,Rogue,80.034,Klamath,19.963,N_California_S_Oregon_Coast,0.002,,,,,,,,,,,,,,,,,,
CA26045,201100453,1,24-Jul-11,13:30:22,73.152,39.99555,-124.1203,0.74,N,,Y,,M,,1130,,,321,11,100,2,Rogue,61.562,Klamath,37.511,N_California_S_Oregon_Coast,0.66,,,,,,,,,,,,,,,,,,
CA24969,201100463,1,25-Jul-11,15:39:57,60.3504,39.62038333,-123.8511833,0.82,N,,Y,,X,,1167,,,302,11,100,2,Rogue,91.479,Mid_Oregon_Coast,7.975,N_California_S_Oregon_Coast,0.544,,,,,,,,,,,,,,,,,,
CA31136,201100464,1,25-Jul-11,9:58:15,40.2336,39.93775,-124.05495,0.84,N,,Y,,X,,1087,,,288,11,100,2,Central_Valley_fall,99.998,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA24751,201100465,1,24-Jul-11,8:32:50,91.44,39.8701,-124.0245833,0.79,N,,Y,,X,,1082,,,283,11,100,2,Central_Valley_fall,99.996,Central_Valley_spring,0.003,0,0,,,,,,,,,,,,,,,,,,
CA28538,201100467,1,25-Jul-11,13:50:25,54.864,40.07135,-124.1502167,0.8,N,,Y,,M,,1096,,,297,11,100,2,Rogue,99.799,Mid_Oregon_Coast,0.197,N_California_S_Oregon_Coast,0.002,,,,,,,,,,,,,,,,,,
CA27152,201100468,1,23-Jul-11,17:28:24,16.4592,39.90953333,-124.09025,0.78,N,,Y,,X,,1097,,,298,11,100,2,Rogue,84.189,Mid_Oregon_Coast,15.783,Central_Valley_fall,0.016,,,,,,,,,,,,,,,,,,
CA27905,201100471,1,01-Aug-11,16:08:41,128.016,40.84185,-124.3978,0.69,N,,Y,,X,,1138,,,328,11,100,2,,,,,,,,,,,,,,,,,,,,,,,,
CA25246,201100476,1,02-Aug-11,8:03:36,27.432,39.71808333,-123.8901333,0.84,N,,Y,,E,,1082,,,283,11,100,2,Rogue,99.423,N_California_S_Oregon_Coast,0.365,Klamath,0.139,,,,,,,,,,,,,,,,,,
CA23468,201100477,1,01-Aug-11,8:42:14,36.576,39.7935,-123.9387,0.97,N,,Y,,E,,1091,,,292,11,100,2,California_Coast,99.995,N_California_S_Oregon_Coast,0.004,Mid_Oregon_Coast,0,,,,,,,,,,,,,,,,,,
CA22326,201100478,1,30-Jul-11,9:43:09,25.6032,39.87026667,-124.043,0.7,N,,Y,,X,,1062,,,319,11,100,2,California_Coast,100,0,0,0,0,,,,,,,,,,,,,,,,,,
CA26123,201100480,1,30-Jul-11,16:45:32,43.8912,39.88401667,-124.0076,0.75,N,,Y,,E,,1130,,,321,11,100,2,Central_Valley_fall,99.998,Central_Valley_spring,0.002,Deschutes_fall,0,,,,,,,,,,,,,,,,,,
CA25661,201100483,1,01-Aug-11,17:19:44,47.5488,39.4165,-123.8858667,0.91,N,,Y,,X,,1078,,,279,11,100,2,Central_Valley_fall,99.47,Central_Valley_spring,0.524,Deschutes_fall,0.006,,,,,,,,,,,,,,,,,,
CA19946,201100485,1,30-Jul-11,19:21:24,54.864,39.89763333,-124.0888,0.78,N,,Y,,X,,1043,,,248,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0.001,0,0,,,,,,,,,,,,,,,,,,
CA25864,201100486,1,31-Jul-11,18:04:27,27.432,39.87325,-123.954,0.78,N,,Y,,X,,1143,,,332,11,100,2,Central_Valley_fall,99.931,Central_Valley_spring,0.07,0,0,,,,,,,,,,,,,,,,,,
CA14943,201100490,1,30-Jul-11,17:38:28,60.3504,39.87926667,-124.0597,0.73,N,,Y,,U,,1093,,,294,11,100,2,Central_Valley_fall,99.997,Central_Valley_spring,0.002,Deschutes_fall,0,,,,,,,,,,,,,,,,,,
CA26836,201100499,1,31-Jul-11,13:25:49,36.576,39.86755,-123.9653167,0.85,N,,Y,,E,,1123,,,316,11,100,2,Central_Valley_fall,99.95,Central_Valley_spring,0.05,Deschutes_fall,0,,,,,,,,,,,,,,,,,,
CA11878,201100500,1,30-Jul-11,17:52:04,54.864,39.88598333,-124.0705667,0.88,N,,Y,,X,,1054,,,255,11,100,2,N_California_S_Oregon_Coast,96.936,Mid_Oregon_Coast,2.135,Rogue,0.885,,,,,,,,,,,,,,,,,,
CA25336,201100501,1,31-Jul-11,7:01:27,32.9184,39.9057,-124.0821333,0.98,N,,Y,,X,,1058,,,259,11,100,2,Klamath,91.212,Rogue,8.752,N_California_S_Oregon_Coast,0.028,,,,,,,,,,,,,,,,,,
CA31184,201100502,1,02-Aug-11,13:59:19,60.3504,39.63471667,-123.8805667,0.89,N,,Y,,X,,1087,,,288,11,100,2,Klamath,99.998,Rogue,0.002,0,0,,,,,,,,,,,,,,,,,,
CA23515,201100503,1,06-Aug-11,17:25:00,73.152,39.61386667,-123.9029333,0.81,N,,Y,,X,,1091,,,292,11,100,2,Central_Valley_fall,100.001,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
19293,201100534,1,30-Aug-11,9:53:55,32.9184,42.05347222,-124.3838611,0.81,N,Y,,,M,11,9,,,9,11,100,1,Mid_Oregon_Coast,0.9946,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA11766,201100535,1,31-Jul-11,10:22:49,82.296,39.8404,-123.94955,0.715,N,,Y,,X,,1169,,,348,11,100,2,Rogue,72.176,Mid_Oregon_Coast,15.152,N_California_S_Oregon_Coast,12.667,,,,,,,,,,,,,,,,,,
CA17231,201100540,1,31-Jul-11,15:10:11,80.4672,39.81653333,-123.9418,0.9,N,,Y,,M,,1177,,,354,11,100,2,Rogue,86.441,Klamath,13.528,N_California_S_Oregon_Coast,0.019,,,,,,,,,,,,,,,,,,
CA21766,201100546,1,30-Jul-11,13:56:13,73.152,39.93728333,-124.1282833,0.96,X,,Y,,X,,1066,,,267,11,100,2,Rogue,99.953,N_California_S_Oregon_Coast,0.033,Mid_Oregon_Coast,0.014,,,,,,,,,,,,,,,,,,
CA29214,201100548,1,17-Aug-11,12:42:05,38.4048,38.22003333,-123.0071333,0.88,N,,Y,,X,,1079,,,280,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA21271,201100550,1,05-Aug-11,11:44:31,35.6616,39.68228333,-123.9048667,0.81,N,,Y,,X,,1047,,,252,11,100,2,Central_Valley_fall,99.934,Central_Valley_spring,0.064,0,0,,,,,,,,,,,,,,,,,,
CA27199,201100552,1,15-Aug-11,16:33:03,38.4048,39.99871667,-124.0924333,0.68,Y,,Y,,E,,1097,,,298,11,100,2,Central_Valley_fall,99.995,California_Coast,0.005,Deschutes_fall,0.001,,,,,,,,,,,,,,,,,,
CA13997,201100560,1,06-Aug-11,16:32:20,65.8368,39.7241,-123.8995,0.865,N,,Y,,X,,1043,,,248,11,100,2,Klamath,99.174,Rogue,0.748,N_California_S_Oregon_Coast,0.05,,,,,,,,,,,,,,,,,,
CA20662,201100562,1,21-Aug-11,17:19:56,16.4592,39.98306667,-124.1158333,0.73,Y,,Y,,X,,1034,,,240,11,100,2,Central_Valley_fall,95.681,Central_Valley_spring,4.317,Deschutes_fall,0.001,,,,,,,,,,,,,,,,,,
CA26757,201100563,1,06-Aug-11,19:04:12,126.1872,39.5352,-123.8843667,0.76,N,,Y,,X,,1057,,,258,11,100,2,California_Coast,100,N_California_S_Oregon_Coast,0,0,0,,,,,,,,,,,,,,,,,,
CA16336,201100572,1,26-Aug-11,18:06:46,10.9728,37.90081667,-122.7466833,0.68,N,,Y,,M,,1062,,,319,11,100,2,Central_Valley_fall,99.979,Central_Valley_spring,0.02,L_Columbia_spring,0,,,,,,,,,,,,,,,,,,
CA26549,201100575,1,02-Aug-11,12:13:20,54.864,39.58213333,-123.8617667,0.76,N,,Y,,X,,1132,,,369,11,100,2,California_Coast,99.942,Rogue,0.03,N_California_S_Oregon_Coast,0.021,,,,,,,,,,,,,,,,,,
CA29878,201100576,1,23-Aug-11,13:51:24,56.6928,40.00483333,-124.1916167,0.74,N,,Y,,U,,1198,,,370,11,100,2,Central_Valley_fall,99.999,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA19436,201100577,1,01-Aug-11,14:35:57,54.864,39.67978333,-123.8816333,0.81,N,,Y,,X,,1056,,,257,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA11578,201100580,1,24-Aug-11,18:34:02,25.6032,37.8558,-122.6823667,0.67,N,,Y,,X,,1054,,,255,11,100,2,Central_Valley_fall,99.999,Central_Valley_spring,0.001,Willamette,0,,,,,,,,,,,,,,,,,,
CA13313,201100581,1,08-Aug-11,8:43:32,60.3504,39.86768333,-124.0536333,0.743,N,,Y,,X,,1167,,,302,11,100,2,California_Coast,99.833,N_California_S_Oregon_Coast,0.166,0,0,,,,,,,,,,,,,,,,,,
CA27661,201100582,1,31-Jul-11,15:26:25,91.44,39.82481667,-123.9702833,0.94,N,,Y,,M,,1068,,,269,11,100,2,California_Coast,94.935,N_California_S_Oregon_Coast,5.056,Mid_Oregon_Coast,0.005,,,,,,,,,,,,,,,,,,
CA21911,201100587,1,31-Jul-11,8:40:02,49.3776,39.86505,-124.00575,0.78,N,,Y,,X,,1060,,,261,11,100,2,Rogue,51.51,Klamath,46.106,Mid_Oregon_Coast,1.758,,,,,,,,,,,,,,,,,,
CA31234,201100597,1,21-Aug-11,15:25:39,16.4592,39.95433333,-124.0925833,0.86,N,,Y,,X,,1087,,,288,11,100,2,Central_Valley_fall,99.996,U_Columbia_summer_fall,0.002,Central_Valley_spring,0,,,,,,,,,,,,,,,,,,
CA32049,201100599,1,05-Sep-11,16:40:38,21.9456,37.70235,-122.5579167,0.85,N,,Y,,X,,1054,,,255,11,100,2,Central_Valley_fall,99.998,Central_Valley_spring,0.002,0,0,,,,,,,,,,,,,,,,,,
CA10643,201100604,1,14-Sep-11,16:28:09,7.3152,37.83263333,-122.6976167,0.75,N,,Y,,E,,1062,,,319,11,100,2,Central_Valley_fall,100.001,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA15574,201100616,1,21-Sep-11,13:10:14,21.9456,37.82881667,-122.6227333,0.68,N,,Y,,X,,1054,,,255,11,100,2,Central_Valley_fall,100.001,Central_Valley_spring,0,L_Columbia_spring,0,,,,,,,,,,,,,,,,,,
CA23563,201100630,1,29-Sep-11,7:51:16,5.4864,37.86118333,-122.6870167,0.885,N,,Y,,M,,1071,,,272,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA27723,201100631,1,27-Sep-11,14:16:21,16.4592,37.86291667,-122.7068333,0.84,N,,Y,,M,,1068,,,269,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,Deschutes_fall,0,,,,,,,,,,,,,,,,,,
CA31816,201100634,1,13-Sep-11,10:00:00,21.9456,39.36706667,-123.8359667,0.85,N,,Y,,X,,1141,,,330,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0.001,0,0,,,,,,,,,,,,,,,,,,
CA13194,201100635,1,04-Oct-11,12:06:06,16.4592,37.85975,-122.6978333,0.93,N,,Y,,X,,1060,,,261,11,100,2,Central_Valley_fall,99.934,Central_Valley_spring,0.066,Deschutes_fall,0,,,,,,,,,,,,,,,,,,
CA13225,201100636,1,27-Sep-11,13:50:06,10.9728,37.84308333,-122.5803,0.93,N,,Y,,X,,1054,,,255,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA21029,201100642,1,12-Oct-11,15:16:03,10.9728,37.86681667,-122.7065667,0.64,N,,Y,,U,,1028,,,375,11,100,2,Central_Valley_spring,97.608,Central_Valley_fall,2.393,0,0,,,,,,,,,,,,,,,,,,
CA10061,201100660,1,13-Aug-11,8:10:00,14.6304,40.84378333,-124.2592167,0.62,N,,Y,,X,,1184,,,380,11,400,2,Rogue,54.416,Klamath,44.865,Mid_Oregon_Coast,0.717,,,,,,,,,,,,,,,,,,
CA18363,201100405,1,25-Jul-11,13:26:10,73.152,39.51583333,-123.8482,0.885,N,,Y,,M,,1170,,,349,11,100,2,Central_Valley_fall,99.997,Central_Valley_spring,0.001,Deschutes_fall,0.001,,,,,,,,,,,,,,,,,,
CA19838,201100036,1,10-May-11,15:20:06,21.9456,37.0512,-122.37813,0.79,N,,Y,,X,,1043,,,248,11,100,2,Central_Valley_fall,99.961,Central_Valley_spring,0.04,0,0,,,,,,,,,,,,,,,,,,
1238,201100086,1,02-Jun-11,11:46:07,128.016,44.731,-124.54972,0.85,N,Y,,,U,11,76,,,74,11,100,1,Mid_Oregon_Coast,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
7166,201100088,1,02-Jun-11,12:40:44,118.872,44.54098333,-124.5656667,0.74,N,Y,,,U,13,119,,,115,11,100,1,Mid_Oregon_Coast,0.5346,N_Puget_Sound,0.1711,S_Puget_Sound,0.098,L_Columbia_fall,0.0951,Washington_Coast,0.0718,California_Coast,0.0186,N_Oregon_Coast,0.0086,,0,,0,,0,,0,,
34190,201100092,1,02-Jun-11,7:06:17,131.6736,44.7385,-124.55363,0.77,N,Y,,,E,11,87,,,85,11,100,1,Deschutes_fall,0.9986,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
20992,201100107,1,04-Jun-11,8:03:47,58.5216,43.1407,-124.55597,0.73,N,Y,,,M,7,96,,,223,11,100,1,U_Columbia_summer_fall,0.4822,Mid_Oregon_Coast,0.4121,N_California_S_Oregon_Coast,0.058,Rogue,0.0254,Central_Valley_fall,0.0073,Snake_fall,0.0048,L_Fraser,0.0035,,0,,0,,0,,0,,
CA21437,201100172,1,08-May-11,14:26:23,43.8912,37.25103333,-122.65695,0.78,N,,Y,,X,,1058,,,259,11,100,2,Central_Valley_fall,100,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
20748,201100116,1,04-Jun-11,14:30:53,85.9536,43.14092,-124.55232,0.81,Y,Y,,,U,13,27,,,27,11,100,1,U_Columbia_summer_fall,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA17337,201100126,1,27-May-11,8:11:21,73.152,38.25155,-123.35447,0.7,N,,Y,,U,,1177,,,354,11,100,2,California_Coast,100,N_California_S_Oregon_Coast,0,0,0,,,,,,,,,,,,,,,,,,
20720,201100134,1,07-Jun-11,11:57:03,120.7008,43.48035,-124.4656833,0.76,N,Y,,,U,11,517,,,202,11,100,1,Mid_Oregon_Coast,0.6893,L_Columbia_fall,0.2139,Willamette,0.0656,U_Columbia_summer_fall,0.0179,L_Columbia_spring,0.0118,,0,,0,,0,,0,,0,,0,,
21936,201100145,1,06-Jun-11,13:42:56,91.44,43.72181667,-124.4663833,0.76,N,Y,,,E,13,149,,,144,11,100,1,Central_Valley_fall,0.5405,U_Columbia_summer_fall,0.4552,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA20437,201100161,1,31-May-11,14:36:14,65.8368,38.20005,-123.3217,0.89,N,,Y,,X,,1090,,,291,11,100,2,Rogue,99.608,N_California_S_Oregon_Coast,0.344,Mid_Oregon_Coast,0.048,,,,,,,,,,,,,,,,,,
30242,201100166,1,07-Jun-11,11:53:22,128.016,43.6775,-124.46885,0.85,N,Y,,,M,11,76,,,74,11,100,1,Mid_Oregon_Coast,0.8359,N_Oregon_Coast,0.1619,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA18635,201100173,1,20-May-11,12:30:45,60.3504,37.1901,-122.55645,0.8,N,,Y,,X,,1054,,,255,11,100,2,Central_Valley_fall,100.001,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA22839,201100176,1,11-May-11,16:38:35,60.3504,37.21471667,-122.5672,0.7,N,,Y,,X,,1093,,,294,11,100,2,California_Coast,99.999,N_California_S_Oregon_Coast,0,Mid_Oregon_Coast,0,,,,,,,,,,,,,,,,,,
CA22657,201100177,1,15-May-11,10:00:36,36.576,37.0905,-122.4346,0.77,Y,,Y,,X,,1169,,,348,11,100,2,Central_Valley_fall,99.985,Central_Valley_spring,0.015,U_Columbia_summer_fall,0,,,,,,,,,,,,,,,,,,
11651,201100195,1,13-Jun-11,9:53:20,109.728,44.10471667,-124.3390667,0.71,N,Y,,,E,13,126,,,122,11,100,1,Mid_Oregon_Coast,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
32485,201100196,1,12-Jun-11,12:09:07,109.728,43.68155,-124.4551333,0.86,N,Y,,,M,13,96,,,223,11,100,1,Central_Valley_fall,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
13826,201100221,1,19-Jun-11,10:05:39,118.872,43.32123333,-124.6031,0.92,N,Y,,,M,9,96,,,223,11,100,1,N_Puget_Sound,0.4982,U_Columbia_summer_fall,0.1158,Mid_Oregon_Coast,0.1037,N_California_S_Oregon_Coast,0.0935,L_Columbia_fall,0.0851,Rogue,0.0753,California_Coast,0.0069,S_Thompson,0.0064,Washington_Coast,0.0044,Snake_fall,0.004,,0,,
CA22437,201100239,1,04-May-11,14:32:19,32.9184,37.19261667,-122.6215,0.768,N,,Y,,E,,1071,,,272,11,100,2,Central_Valley_fall,99.999,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
21095,201100248,1,24-Jun-11,12:57:51,73.152,43.74846667,-124.4763,0.83,N,Y,,,E,13,79,,,77,11,100,1,U_Columbia_summer_fall,0.7681,Mid_Oregon_Coast,0.2225,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
11813,201100252,1,24-Jun-11,12:14:18,69.4944,45.55856667,-124.2401833,0.89,N,Y,,,M,13,102,,,99,11,100,1,Central_Valley_fall,0.978,L_Columbia_fall,0.016,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA18238,201100259,1,20-May-11,18:14:30,36.576,37.17431667,-122.5515333,0.83,N,,Y,,X,,1170,,,349,11,100,2,Central_Valley_fall,99.719,Central_Valley_spring,0.282,0,0,,,,,,,,,,,,,,,,,,
11848,201100266,1,29-Jun-11,11:41:05,73.152,45.5171,-124.2451833,0.74,N,Y,,,E,9,102,,,99,11,100,1,Mid_Oregon_Coast,0.9835,N_California_S_Oregon_Coast,0.0128,,0,,0,,0,,0,,0,,0,,0,,0,,0,,
CA21537,201100294,1,29-Jun-11,10:55:46,54.864,38.84271667,-123.77255,0.76,N,,Y,,X,,1058,,,259,11,100,2,California_Coast,99.999,N_California_S_Oregon_Coast,0,0,0,,,,,,,,,,,,,,,,,,
CA24873,201100307,1,30-Jun-11,8:15:29,60.3504,38.8842,-123.7967,0.81,N,,Y,,X,,1167,,,302,11,100,2,Central_Valley_fall,99.988,Central_Valley_spring,0.014,0,0,,,,,,,,,,,,,,,,,,
CA22724,201100327,1,29-Jun-11,12:45:00,64.008,38.78455,-123.6772833,0.902,N,,Y,,X,,1169,,,348,11,100,2,Klamath,100,0,0,0,0,,,,,,,,,,,,,,,,,,
CA24670,201100328,1,11-Jul-11,14:36:14,91.44,38.92326667,-123.8019667,0.84,N,,Y,,X,,1082,,,283,11,100,2,Klamath,100,0,0,0,0,,,,,,,,,,,,,,,,,,
CA17807,201100349,1,17-Jul-11,15:09:55,16.4592,38.35701667,-123.14315,0.77,N,,Y,,X,,1046,,,251,11,100,2,Central_Valley_fall,99.994,Central_Valley_spring,0.006,0,0,,,,,,,,,,,,,,,,,,
CA24892,201100353,1,12-Jul-11,15:39:38,95.0976,38.88073333,-123.7872333,0.96,N,,Y,,X,,1167,,,302,11,100,2,Mid_Oregon_Coast,61.394,Rogue,26.311,N_California_S_Oregon_Coast,12.278,,,,,,,,,,,,,,,,,,
CA26633,201100354,1,16-Jul-11,11:03:34,76.8096,38.8368,-123.7846833,0.82,N,,Y,,X,,1057,,,258,11,100,2,Rogue,69.941,Mid_Oregon_Coast,21.122,N_California_S_Oregon_Coast,8.936,,,,,,,,,,,,,,,,,,
CA28439,201100362,1,10-Jul-11,9:08:29,49.3776,41.04226667,-124.25855,0.7,N,,Y,,E,,1096,,,297,11,100,2,Klamath,99.998,Rogue,0.002,0,0,,,,,,,,,,,,,,,,,,
CA27242,201100363,1,13-Jul-11,7:02:33,21.9456,41.03613333,-124.2903333,0.81,N,,Y,,M,,1192,,,362,11,100,2,Rogue,99.975,Mid_Oregon_Coast,0.013,N_California_S_Oregon_Coast,0.012,,,,,,,,,,,,,,,,,,
CA27284,201100364,1,18-Jul-11,8:52:47,54.864,41.03991667,-124.2880833,0.698,N,,Y,,E,,1192,,,362,11,100,2,Rogue,95.172,Klamath,4.749,N_California_S_Oregon_Coast,0.054,,,,,,,,,,,,,,,,,,
CA27037,201100369,1,10-Jul-11,9:57:56,36.576,40.96216667,-124.20565,0.87,N,,Y,,X,,1097,,,298,11,100,2,Central_Valley_fall,99.999,Central_Valley_spring,0.002,0,0,,,,,,,,,,,,,,,,,,
CA23057,201100371,1,24-Jul-11,13:41:44,64.008,39.96351667,-124.0935333,0.74,N,,Y,,X,,1098,,,299,11,100,2,Rogue,99.117,N_California_S_Oregon_Coast,0.721,Mid_Oregon_Coast,0.162,,,,,,,,,,,,,,,,,,
CA22060,201100374,1,29-Jun-11,11:50:18,40.2336,38.84283333,-123.76205,0.76,N,,Y,,U,,1197,,,367,11,100,2,Central_Valley_fall,99.999,Central_Valley_spring,0,0,0,,,,,,,,,,,,,,,,,,
CA22244,201100375,1,29-Jun-11,8:12:38,18.288,38.82081667,-123.7379667,0.96,N,,Y,,X,,1062,,,319,11,100,2,California_Coast,98.383,N_California_S_Oregon_Coast,1.602,Rogue,0.014,,,,,,,,,,,,,,,,,,
CA18138,201100382,1,23-Jul-11,14:49:13,18.288,39.96241667,-124.1222833,0.8,N,,Y,,X,,1195,,,365,11,100,2,Klamath,99.802,Rogue,0.196,Mid_Oregon_Coast,0.001,,,,,,,,,,,,,,,,,,
CA21632,201100383,1,29-Jun-11,15:42:07,,38.80748333,-123.7147833,0.84,N,,Y,,X,,1066,,,267,11,100,2,Rogue,97.117,Mid_Oregon_Coast,2.628,N_California_S_Oregon_Coast,0.252,,,,,,,,,,,,,,,,,,
CA21852,201100392,1,24-Jul-11,13:58:20,65.8368,39.82978333,-123.9444333,0.75,N,,Y,,X,,1060,,,261,11,100,2,Rogue,50.868,Klamath,49.126,N_California_S_Oregon_Coast,0.006,,,,,,,,,,,,,,,,,,
CA22780,201100393,1,25-Jul-11,9:10:29,54.864,39.86398333,-124.0296833,0.807,N,,Y,,X,,1169,,,348,11,100,2,Central_Valley_fall,99.97,Mid_Oregon_Coast,0.029,Central_Valley_spring,0.001,,,,,,,,,,,,,,,,,,
